surprise	ㄹㅈㄷ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	천원씩이래여 ㅋㅋㅋ
joy	진짜 말빨 개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	;
anger	하루쉬고오더니 더뻔뻔해짐
surprise	ㅋㅋㅋㅋㅋㅋㅋㅋ꿀잼인데여?
neutral	호하- 자다가 지금 들어왔어요
neutral	가운데 위 게이지가 밥이에여
joy	장씨 왤케 웃기짘ㅋㅋㅋㅋㅋㅋ
surprise	오우...
neutral	농락타임 on
neutral	파밍
joy	ㅋㅋㅋㅋㅋㅋㅋ
surprise	생각보다 압도적이지 않네요?
neutral	공지 : 닉네임 언급, 개인적인 얘기는 안돼요
neutral	내부에 적이 있어여...
surprise	반대편출구 안열린게 더 ㄹㅈㄷ
neutral	팥.. 못먹어서 슈크림 손!!
neutral	우리 호잇님 좀 챙겨줘라라라라
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네 ㅋㅋㅋ
fear	개무서워;;
sadness	호잇쿤 빡집중하큰데 해살녹 흑흑
neutral	진짜 장난끼 많으시네
neutral	악마님 돈쓰고싶대옄ㅋㅋㅋ
neutral	미치코 납치 ㄱ
joy	스틸ㅋㅋㅋㅋㅋㅋㅋ
love	커엽ㅋㅋ
neutral	도네 ㅋㅋ
surprise	오~
neutral	호쌤 오랜만이에요~~
sadness	먹튀하려고했어요....그렇게 180도 달라질지 몰랐지...
neutral	스트리머 분들이랑 진행중이셔서 시참은 안하고 있습니다 😃
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	우산 피눈물....
surprise	오 잘된다 잘된다
neutral	거북쿤 ㅠㅠ
neutral	ㅁㅈㅁㅈ올킬가쟝
neutral	사망전댄가요?
surprise	헐 ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	5명
neutral	선지자 2명이라구
neutral	안들려요 ㅋㅋㅋㅋ
neutral	잘가시오 생존자들👋🏻ㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㅈㄷ
neutral	다리로 때려ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	좋아여~~
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	이거 식인종있고 그런거아니에요..??
surprise	대박 이당...
surprise	아아 이 게임이구나!
joy	ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	ㅋㅋㅋㅋㅋㄱㄱㅋ마지막 일격을ㅋㅋㅋ
neutral	리퍼가 미친듯
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	넘졸려서 가볼게여..호바홍바
surprise	와 ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	해독기 2개에 생존자 1명ㅋㅋㅋ 전판 노룬줄
neutral	노루쿤 풍탈구출 당했어 저럼......
anger	욕심이 많으시네
joy	ㅋㅋㅋㅋㅋㅋ
neutral	어서오세요~
joy	ㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	팡주님은 맨날 뭐 이고 가 ㅋㅋㅋㅋㅋㅋ
neutral	깔끔하네요👍🏻
surprise	와 강하게 키우시네
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	호바홍바~!
joy	어이가없어서웃기넥ㅋㅋㄱㄱ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
surprise	미친 집중력 ㄷㄷ
surprise	헐ㅋㅋㅋㅋ
neutral	바른자세 쿠션인가요?
neutral	노루 졸았네
surprise	ㅋㅋㅋㅋㅋㅋㅋㅋ?ㅋㅋㅋㅋ
neutral	노멀모드 하시지..ㅋㅋㅋㅋ
surprise	오잉
neutral	짧게짧게 쓸수있는스킬
neutral	머리가 없어도 존잘과 머리도 없는 존못은 비교가
neutral	빔 한번도 못보여줬다고 신고한다고 글 올렷던데
neutral	3일뒤 퍼섭 기대되네요 수요일
neutral	역시 계수가 사기군
neutral	일출컷 모르세요?
joy	ㅋㅋㅋ
surprise	오
neutral	네 진짜 많이 와요
neutral	로그 조금 속도내셔야
neutral	아껴두세요
neutral	도망가는 이유가...크흠
neutral	헬벤 좋음
neutral	차원 2셋이신가?
neutral	에어형 하이요
joy	ㅋㅋ
neutral	이번이 초대석 역대급 나오나?
surprise	역시 드라큘라....
neutral	신화는 1부위밖에 못끼나요?????
neutral	에어형 에하
neutral	남스파로
neutral	오늘 술병나서 던파도 못했네
neutral	모기..
neutral	ㅇㅎ
neutral	군신입니다
neutral	형 적광보다 바드나후가더좋아요
neutral	보는건가요~~
neutral	에하
neutral	남자랑 눈이 왜 맞냐? ㅋㅋㅋ
neutral	피흡수 개꿀
neutral	점핑캐릭 이벤트했엇죠그때
neutral	한십프로멍도
neutral	후천적 탈모요
neutral	윌스미스
joy	ㅋㅋ
neutral	괜찮아여 할수 잇다는거를 보여줘야해여
neutral	똥깨훈련햇음
neutral	시체홀딩만 빼면 진짜 괜춘은 직업..
neutral	Asdf캐릭입니다 뱀파
neutral	꺼억
neutral	섀댄은 초보가 건드리는거 아닌가요?ㅜ
neutral	신전 카드보상에서 여러명이 같이 에픽 뜰 수도 있나요?
surprise	와
neutral	되는데??
neutral	에어님 하시는캐릭은 다 키우고싶다. 녹네녹아요
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	트롤비스
neutral	광부광부
neutral	쏠로찾는게 쉬울꺼같은데요
neutral	어제 200개 2일전 300개
neutral	52-
neutral	가능
neutral	명훈이 나와봐~~
neutral	3분
neutral	믿고있었다구우우우
neutral	우리 과장닮아서 패고싶은대
neutral	아
neutral	시간전쟁
neutral	여러개 낄수있는줄알았는데 신화
neutral	다 남자잖아
neutral	응
sadness	pc방 안가면 코인딸림 ㅜㅜ
neutral	무기는 같은 종류끼리만 계승이 가능한가요??
surprise	오이구야
surprise	오
neutral	529~~~~~~
neutral	안녕하세요 ^__^
neutral	그냥 지네 졸업했다고 놀리는거지머
neutral	칭호 알려주세여
neutral	던파 다시 풀렸다
neutral	무슨신화먹었어요 에하
neutral	에레보스빼고 별론가용
neutral	여친이나생기고싶다
neutral	오늘술식신화먹었는데 먼동땜12증도했는데벗기아까운
surprise	와우
neutral	에 ㅡㅡㅡㅡㅡㅡㅡ 하
neutral	진짜
joy	ㅋㅋㅋㅋㅋ
neutral	쓰는것도있어여
neutral	쐇는데
neutral	오키
joy	ㅋㅋㅋㄱㅋㅋㅋ
neutral	하이요~~
surprise	아니 벌써?
neutral	마부 이제 계승되는데 왜케 비싼겨
neutral	착용가능
neutral	오늘
neutral	익스?
neutral	블러드샷이 더 쌔지않아?
neutral	ㅎㅇ
neutral	얘 부캐해야되나 허허허
neutral	ㅇㅇ
neutral	옆잘던하면서 기침 ㅈㄴ 많이해도 되냐
neutral	여친안버고 형방송만봐도 밤에 충분합니다 /뽀뽀/
neutral	템가리고
joy	개꿀이네
surprise	?
surprise	뭐 대전!?
neutral	그돈으로던파골드살거같은대
neutral	던파 하셈
neutral	남자친구 구해요
neutral	어케되누
neutral	지금은 아닌것 같네요
neutral	뱀파 가즈아~~!!!
anger	누가 모기라고 했어!
surprise	 ㄷㄷ ..
neutral	네네
neutral	아
neutral	독공캐는 다 제련
neutral	내가
neutral	여기2명이 골카안뜸
neutral	축하드립니다
neutral	가발을쓴다고 차은우가 우기명이되진않죠 머리긴 차은우가되는거지
neutral	짞짞스~!
neutral	저말고
neutral	형님도 요즘 레이드 돌리십니까???
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	2개잇는데
neutral	히터아냐?
neutral	기승전탈모...
neutral	저번에 나온 패황하고 투탑같음 ㅋㅋㅋ
surprise	열혈팬이 대전을 간다고!?
surprise	엥?
neutral	1번깨시고
neutral	워로드로 신화 상의 먹었습니다.
neutral	탈모는?
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	에하
neutral	근데
anger	뜬금없네
neutral	헬준표
neutral	멀쩡한거지 잘생긴건 아니지ㅣ
neutral	가발은 고정식 탈착식이 잇습니다
neutral	혹시 가능하다면 스킬 어떤거 버리셨는지 알수 있을까요?
neutral	Asdf 캐릭이에여 뱀파도나름
joy	ㅋㄷㅋㄷㅋㄷ
neutral	형님 스까 고고씽?
neutral	@@오이오이 희완쿤~ 쁘로빠시아 쿨타임 초기화 잊지 말라구~
neutral	코로나확산방지를위해 방구석에서 던파만합시다
anger	화장실좀그만가
neutral	씻었어
neutral	오늘도 화이팅하시죠 !!
neutral	내일부터 형님 스토킹 여럿 붙겠는데요
love	에어형 사랑해
neutral	에어행님 탈크 지리십니다
neutral	키워는 본...
neutral	좋아요ㅕㅇ
neutral	3각한거 아니야?
joy	ㅋㅋ
neutral	제거 진각성이구나 적응안됀다 그림체
neutral	100제임?
neutral	시..시간가는쥴모르는 캐릭
neutral	안톤때는 오히려 저 긴 채널링 시간이 이득이였던
neutral	세인트님 정도 홀리면 뭐
neutral	오늘 왠지 미드 드실삘인데?
anger	쒸익쒸익
neutral	여기사이타마들 많은가
neutral	셋옵깨져서 할기 안 씀
neutral	근데 일단 권능인부분 다 100제로는 바꿔주시면 될듯
neutral	피시방 자체가 위험해서 가면 안됨
neutral	양심적으로노템뱀파는ㄴㅇㅈ아닌가여 ㅋㅋ
neutral	해야되사 ㅠ
neutral	큼 좀 바빠서...
neutral	일단 신화 부위별로 1개씩은 먹어놨다
neutral	에어형 건물사서 사업자들록가자
neutral	버석 성능 좋아요.?
neutral	하이염~
neutral	벌칙 뭐받아요??
neutral	감사합니다
surprise	?
neutral	에하~~
neutral	던파 접은상태라 딴겜하면서 방송봐요
neutral	아수라 아방가르드 좋나연
neutral	에~어~형~ 에픽 브금 추천 : >>>> New trial. (걸스데이) <<<<<
neutral	에어형의 홍옥 영상보고 저도 과감한 도전 하기로 햇어여
neutral	대기중입니다
joy	ㅋㅋㅋㅋㅋㅋ
neutral	 이미 늦엇습니다
neutral	뜬다
neutral	배메허쉴?
neutral	3332가뭔가요
sadness	 알수없는....멜론의 알고리즘
joy	트로피카 ㅋㅋㅋㅋㅋ
neutral	형님~ 트라이앵글 2셋 있는데 신화로 정령사 떴는데 이거 써야할까요??
neutral	코로나민C
joy	ㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	탬귀초대석 수고많으셧습니다
neutral	ㅇ
neutral	탈리스만 궁금합니다
neutral	코마하면 될거같기도
neutral	3분28처
neutral	 곤
neutral	요실금
neutral	노신화 운명은 좀....
neutral	우리 왔으니까 이제 가도 됨?
neutral	믿힌
neutral	에 하
neutral	저두 키워요
neutral	지딜러라 가능할거같은데;
neutral	안녕하세여
neutral	? 신화 여러개 못껴요?
neutral	ㅅㄱㄹㅈ
neutral	에 ! 하 !
neutral	2.,5랑
neutral	뤠항
neutral	형 선택하고 그림자 골라봐 현기증난다
neutral	네 광검 관련 패시브도있어서
neutral	영보신화
joy	개꿀
neutral	형 몰래
anger	꼴보기싫다
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	정말
love	축하
surprise	오이구
neutral	씨씨티보돌려봅시다
neutral	529
neutral	?????????고뎀 퓨딜1위가 버석?
neutral	에어비스파이크
neutral	필요하시죠?
neutral	여자: 아니 이런 미남이 이런 게임을 해? 궁금해 이남자...
neutral	저희 할아버지 할머니 두분다 머리탈모가 전햐없으셔서  6개월에 한번??인가  염색하심..ㅎㅎㅎㅎ
sadness	진짜 나 자신이 머리 빠진다는 상상하니까 너무 슬프다
sadness	뱀파가 컨셉이 좀 애매하긴 함..
neutral	형 먼동모이면먼동으로갈아타실건가요
neutral	불ㅡ
neutral	광고 때문에 그런가
neutral	기린은 기린이니까 어쩔수없나
neutral	형님 감사합니다 그럼 선택 신발벨트 하고 황실 나머지 섞었습니다
neutral	계속쓸수있어서 릴로이 릴리악
neutral	밑에서 늑대 주둥이 같은거 나오는거여
neutral	우선 1장 갈어입고ㄷㄷ
neutral	신화는 한 캐릭이 두세개 낄 수도 있나요?
neutral	이에요
neutral	탬셋 쭉한번 보여주세요
neutral	빛에
neutral	ㅇㅎㅇㅎ
neutral	안주셔놓고...
anger	ㅁㅊ;
neutral	직업1등은먹어보게
neutral	트로피카나
neutral	룩 저러고 말하니까 ㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋ
anger	행님 신화 그만 드십쇼 다른사람들이 안나옵니다
neutral	형 유튜브에 복귀한 던린이 타야할 루트 정리 이런거 올려주면안대??
sadness	이시국에.. 위험한디
surprise	마도는 일반도 대참사 났는데 역시 시너지라도 근본이 틀리구만 ㄷㄷ
neutral	에어형 ㅎ2 영보 신화 ㅊㅊㅊㅊㅊ
neutral	시너지치고 강캐임 스킬운용도쉽고
neutral	아니요
neutral	댕겨왓슴다
neutral	아아 넵
surprise	존내쎄다
neutral	리액션은
neutral	어딜가나 ㅈ목은 금지임
neutral	12강좀띄고 가시죠
neutral	전 럼블독 좋을거같은데
neutral	형한테
neutral	쾌
neutral	나도
surprise	와~~~~지린다
neutral	뱀파 가장 취약한게
neutral	안녕하세요
neutral	100제
neutral	신화 포함이안되요
surprise	이야
neutral	대전사는데요
anger	중복신화뜨면 개빡칠것 같음
neutral	레볼차지먹음
neutral	탈크지리누
neutral	에어형 오늘 초대석하시나요?
neutral	쿨이 짧아 뱀파가
neutral	콜?
neutral	혈광시너지
neutral	아올 벰파 디멘션
neutral	자다깨서 추천만하구내일오려구영
love	와 ㅊㅋ드려요 영보신화 개부럽
neutral	거의쓸모가없는복귀나신규는
love	에어형 화이팅
neutral	형님 핀드워 쩔받을때 보방까지가야되나여?
love	갈망님 화이팅
neutral	레이븐 신화먹고 던담 순위바꼇나여?
neutral	기도
neutral	광검이젤좋지않아여?검신
neutral	담달에하자
neutral	영보
anger	말한마디 잘못했다고 물어뜨는 사람들
neutral	내일보겠네여
neutral	뱀바 쿨엄청짤바사..
neutral	빤쓰4장 갈어입었다
neutral	사업자도 업종이 있으니까 그쪽으로 내려면 조건있음
neutral	집에서 쉬는게 너무 심심해나랑놀아줄래요ＹＣ 8888
surprise	와
neutral	매일해야되
neutral	멸망전?
neutral	형님 요즘은 속성 어떤거 해도 상관없나여?
neutral	그옆은 안철수인가요
love	전 그런시선 좋아함니다.후후후후후
love	갈망짱 사랑해요
neutral	가는중
joy	믿고잇엇다귯!!! 데 페 쿤!!!!
neutral	오큘쩔해서돈벌어야되얌!
neutral	오빠 총드셨어요?
neutral	형 잠만
surprise	?
neutral	529
neutral	손
neutral	살짝 들였어요 소리~~
neutral	던파는
surprise	?
neutral	헬벤터는 초심자가 키우기 적당한가요??
neutral	버서커님 장비쫌 껴주세요
sadness	형 진정해요..
neutral	수많은 유저야....
neutral	노이어페라
surprise	???
neutral	14시간깨어있네
joy	ㅋㅋㅋㅋ
neutral	영보먹음
neutral	낮방했구나
sadness	무희신화는운다..
neutral	신화미션안♡
neutral	에하 에하
neutral	애 시너지 맞는?
love	형님안녕하세요~ 본캐 신화먹은거 축하드립니다
neutral	오늘도 미드나잇 인도헬 가나요?
neutral	에어형 헬 브금 추천 : 걸스데이가 남법사나올때 부른 노래로 ㄱㄱ
neutral	신화머금?
neutral	형신화드신거축하해여본케로
surprise	데미지가 말도안되네
neutral	악세 먼동끼면 딜 떨어지나연
neutral	데페한테 택틱컬이 좋은가요??
neutral	에어형이 저던파안한다고
neutral	다들 뱀파합시다 뱀파가 이래좋습니다 여러분~~
neutral	블러드필드
neutral	매일할게
neutral	근데 ㄹㅇ 빔쩔이 잘나오긴함 나만그른가
neutral	할줄알면좋음
neutral	12시!!!추천리셋 다들 추천 누르고봐요~~
neutral	에어형 ♡값은 별풍몇개?
neutral	퍼섭만렙 vs 홍옥급 ㅋㅋㅋㅋㅋㅋ
neutral	오늘1캐릭돌려서 신화뜨면 5백개줄게
neutral	사실 모르는사실
neutral	사업자등록하시면 피시방피로도 가능하십니다^^~
sadness	이노래 이지투로 접해 봤다면 ..이젠 틀 취급이겟지~?! ㅋ
neutral	그거되면 피방안가니깐?
neutral	탈리스만은 뭐가 좋아요??
neutral	허리 어깨조합괜찮아보이는데
neutral	일시적 백수
neutral	퀵뷰주세용
neutral	에하 
neutral	영보신화를 신전에서 먹었어요
neutral	저는 뭐 앞머리쪽이 티나여
neutral	그럴수도
neutral	현실판 트로피카 두리안
sadness	ㅜㅜ
neutral	역시 비제이의 가장 큰적은 큰손의 연애
neutral	다른분
neutral	신화엄청잘드시넹
joy	ㅋㅋ
neutral	저거 무기예상
neutral	저 홀리 쌘거임?
sadness	저는 진짜 신화욕심있는데ㅠ
neutral	흐름풀이라도 계절이나 100제쓰까보단 쌔겠죠??
neutral	던오프로봐야지정상이에요
neutral	피를 다루는
neutral	네
love	너무좋습니당
neutral	왜 무서워? 나 피시방에 마스크 안쓰고 있는데
neutral	오퍼님 ㅎㅇㅎㅇ
neutral	뭔데
neutral	어김없는 에실금
neutral	그냥 에어비스한테 받았다는 사실이 즐거운거지
neutral	데우스
neutral	에하
neutral	ㅇㅇㅇ
neutral	ㅈㅅ25 심연5?
surprise	잉???
anger	한캐릭터에 신화 또떠도 빡침
neutral	스킬에 설치형이 좀 많은데
neutral	손
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	주변머리만있는 아재보다
neutral	홍옥가기 그렇긴해 ㅋ
neutral	카톡확인점여 ㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋ
neutral	검제인디
neutral	ㅇㅎ
neutral	에어형 지금 닉네임 못읽어서 못부름 ㅋㅋ
neutral	형오늘 피시방갔어?
anger	헬
neutral	바닥에 눈알도
neutral	아재도 몸관리잘해 운동도좀하구
neutral	형 레이븐 무기 초월안해줄거야?
joy	우왕굳
neutral	갈만한가요
love	현 간호학과 4학년입니다 곧 병원실습가는데 사람많은곳만 골라다니고 싶어 벌써 부터 설레입니다
fear	여친이 질투함
neutral	ㅆㅇㅈ
surprise	오
neutral	아이템 이름 숨기기
surprise	역시 갓크로
surprise	아니이형 신화 또먹었어?
sadness	신화가 있어도 쓰질 못하는 영근.....
neutral	수련방에서
neutral	에어형 돈스파이크두 보여줭
neutral	항아리 뽑기
neutral	감사합니다~
anger	250만골드에 퀵뷰를? 심했네..
joy	ㅋㅋㅋㅋㅋㅋㅋ
neutral	이건 확인해봐야겠지만
neutral	내가요즘
neutral	에하 /하이//하이//하이/
neutral	일반인가
fear	'약'했네
neutral	;
neutral	패파무기가시급하신 ㅋㅋ
surprise	오우.... 그림자 3세트 모였는데 좋은거군요
neutral	저거도 정가 각 잡히겠다
neutral	대구왔는데 완전고담시네요 밖에 사람 단한명이없어요 ㅋ
neutral	형 보상카드 다른자리거 골라도 상관없음 이제?
neutral	어쩔 수 없군요 ㅋㅋㅋ ㅎㄷ..
neutral	에형 브금주소 카톡보냈어요~
neutral	쵸심대장덕에 숙제 잘 챙긴다 ㅎㅎ
neutral	미드나잇갈고나온거임..
neutral	3장째 바로,갈어입는다
surprise	오큘 녹겠는데?
neutral	드랍이 없음
neutral	형, 뭐 해?
joy	ㅋㅋㅋㅋㅋ
neutral	혈기유지 안되면 바로 버복치보다 빨리 끔살당함
joy	씨야 굿~!!!
neutral	형 던파 캐릭 뭐가 젤 키우기 좋아요?
neutral	끝까지 던파 열심히하다가
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
love	행님의 귀염둥이 인사 오지게 박습니다
neutral	뱀파한테 황실셋 ㄱㅊ을까요?
neutral	빤쓰 갈어입어야것네
neutral	형ㅇ 데페는 기로셋 계속 쓸거야??
neutral	ㅎㅇㅇ
neutral	아 그래서 내가 바드나후랑 적광검 차이가 1퍼밖에 안나네;;; 
neutral	짤리는줄
neutral	크리 10퍼 개꿀 ㅎ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	길도 살만빼면 복권이지
neutral	젊을때 걸리면 세포증식이 빨라서 암도 더빠르게 전이됩니당..
surprise	와
neutral	소울스틸버리면
neutral	아린?
neutral	에어형이 삭발한다 = 욘두
neutral	뱀파이어가 먼가요 신캐인가여
neutral	근데 시너지인데 던담딜 2.6조에 육박해요
neutral	탈리스만 효율좀
neutral	워 노각이었어?
surprise	미띤
neutral	욘두홈쇼핑 이거 머임 ㄷㄷ
neutral	시청자형님들
neutral	참고로 빨리깨면 심연오큘은 랭킹등록됨
neutral	개악셋
neutral	후 13만 봉자깟는데 인도석이랑 아바타 하나씩 나왓네
surprise	아;;;;;;;
neutral	그템으로 가봅시다
neutral	에하 에하
neutral	왠 먼동??
neutral	근데 내뱀파는 왜이럼??
neutral	영보먹음
neutral	오늘 내 검신 드디어 주무기 먹었다구!!
neutral	리-치
neutral	검증 들어갑니다
neutral	오이구우
neutral	벌써다생각햇음
neutral	네트워크가뚝
anger	선넘진맙시다
neutral	안주네
neutral	가잣
neutral	형 사업자등록 하자
neutral	머머리
joy	ㅋㅋㅋㅋㅋㅋㅋ
neutral	골카 ㄱ?
neutral	와.. 에어쟝..
neutral	탈리스만 순위좀
anger	와 빻았다
neutral	529
neutral	던생첫15강이니 
neutral	ㅇㅇㅇ
neutral	추억이누
neutral	구속3 법사2
neutral	신화만 먹으면 졸업시킬수있는데 ㅠㅠ
anger	시부레
neutral	마을에
neutral	라 세ㄱ
neutral	근데 정령사셋 진짜 똥인가요?
neutral	홍옥미션장인 쵸심대장ㅇㅎ
neutral	난 치킨뜯고 있음
neutral	여기다들 고민이 많았구만
neutral	패턴 모른다고하고 가는거죠?
neutral	오큘가십니까이제?
anger	골풍선왜안받냐고
sadness	영보신화 어캐먹었어용ㅠ 제일먹고싶은건디
neutral	형님 바드나후 메인 적광낄까요 바드나후 두개낄까여
neutral	길은 아니야
neutral	오이궁
neutral	ㄱㄴㅇ?
neutral	에어형
neutral	쓰다가...
joy	ㅋㅋㅋㅋㅋ
neutral	형님 늦은시간에 에하입니당 신화 득템하세용
neutral	형님 신화도 나중에는 낄수있는 부위 늘려주겠죠?
neutral	내아들 손오반 손오천임
neutral	ㅇ 씨야나옴
neutral	저도 선척적으로 m자 인데 아직 빠지는 느낌이 있는지 모르겠는데 ㅠ
neutral	에어컨이라니
neutral	지옥을 맛본 기분이??
surprise	???
neutral	이번엔 잘떴네..
neutral	오이오이 이거보고도 트슈를 먼저 키울거냐구우~~??
neutral	형 저 쿠노 개트군에 군신신화까지먹었는데 무기가안나와요
neutral	스트롸이킹
neutral	신화 라이도에 군신3셋
surprise	헠
neutral	에하
surprise	왜 신화를 떠서 세팅갈앗는대 랭킹은떨어진거지;
neutral	ㅇ화
neutral	에 하 2
neutral	대장 잠시 쉬고올게요
neutral	예비 회장님
neutral	총검했다
neutral	토그주의보
neutral	에어형한테 뺏길까봐 그런가봐
joy	ㅋㅋㅋㅋㅋㅋㅋ
neutral	아이템한곳에 어케 모으나요
neutral	패
neutral	야 박보검
surprise	ㅈ간전쟁 실화냐
surprise	오
neutral	데우스좀
neutral	무의식적인 반응으로 걸러지는 것
neutral	크아앙쿠아앙
love	부럽다
neutral	와 인사풍이 ㄷㄷㄷ
neutral	형 존잘이라 숨겨야해
neutral	버프력4만이랑만나면...
neutral	5시어디감?
neutral	다녀오세요
neutral	에어님 오늘 그림자 풀셋이 되었는데 ADP가 신화풀이라 바꿔입을수가 없네요 ㅜㅜ 언제 신화 먹지...ㅜ
neutral	ㅇㅎ
neutral	ㅇㅎ
surprise	ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	내가줄때만
neutral	집피방 불법임??
neutral	고생하셨습니다 갈망형님
surprise	우와~
neutral	걸리면 영정먹음
neutral	대장암은 거의다 낫던데 엄청 심해지셨었나보네..
neutral	요즘 한달풀피헬돌면 골드 얼마씩나가요?
neutral	86짜리도 가능한가염
neutral	잠을못잔다
anger	진짜 개악하다...
sadness	배터리가없어
neutral	블메 누가 약하다 했는가
neutral	자무기 신화는 본캐급 투자 가능
neutral	근데 신화가 안뜬다고....
neutral	그래
neutral	던파 1등은 못먹어도
surprise	?????
surprise	 엌.....
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	다음에 섀댄도 보여주세요ㅋ
neutral	에어업?
anger	모기 누가 약하다 했누...
neutral	여깃어요
neutral	뭐야 원피스 브름
neutral	달라는건데;;
neutral	다음주 메타몽픽따면 던오프기준 1.1조네용 로젠1시
neutral	에콘티비 ㅋㅋㅋㅋ
neutral	아 빨리 시로코 나왔으면 좋겠다
neutral	밎힌
neutral	방어구 3+2세트 뭐가 효율 좋아유?
anger	흥이다
joy	개빵터졋네
neutral	쌉기린 패♡ㅘㅇ
love	모기 화이팅
neutral	입술로 쪼아대는 에둘기 ㄷㄷ
neutral	그믐쿤도 뱀파 같이하자구~~
neutral	ㅋㅋ그건그럼.. 구졸업버퍼는 절대구졸업딜러랑 안감
neutral	🤔🤔🤔🤔
neutral	트슈 다음 무조건이라구우 오이오이~~
neutral	시간전쟁셋 상당히 안좋나보네욬ㅋㅋㅋㅋ ㅈ간전쟁이라는거 보니
neutral	에하. 계속 보고있었습니다. 레전 4개 받으려고 남격4마리 작업장돌리고 있습니다. ㅎ
neutral	529
neutral	붙이는것도 있고
neutral	원하는 세팅중 나락신화 먹어야해여
joy	ㅌㅋㅋㅋㅋㅋㅋ
neutral	오지않을까?
love	뱀파 이렇게 좋습니다 여러분
neutral	정가해버릴까
neutral	붉은색이네요
neutral	천진반 야무차랑
neutral	릴렉스 실수하지말고
joy	헐ㅋㅋㅋㅋㅋㅋ
neutral	민영이 시점
neutral	송하
anger	처형이야
anger	ㄴㄴㄴㄴㄴㄴㄴㄴㄴㄴㄴㄴㄴㅇㅂ
anger	ㄴㄴㄴㄴㄴㄴ
surprise	혼자 결혼하고 애 생김???????/하트//하트//하트/
joy	방플 아니얔ㅋㅋㅋ?
joy	ㅎㅇㅌ
anger	처형
anger	ㄴㄴㄴㄴㄴㄴㄴ
love	하트
joy	앜
love	콧♡
neutral	전자녀
neutral	1339
joy	ㅎㅇ
joy	아이키커
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ상상결혼
neutral	불어봐
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	와우
neutral	ㅍ
surprise	중앙동 주차 개헬아님?
anger	ㄴㄴㄴㄴ
neutral	문콕
neutral	마이크는 왜 껏
joy	163ㅋㅋㄷㅋㄷㅋㄷㅋㅋㅋ
joy	사장님도 꽃이네요
anger	도배 ㄴㄴㄴㄴㄴ
anger	진짜로 그건아냐
joy	ㅋㅋㅋㅋㅋ
anger	ㄴ
neutral	!방송시간
anger	안들려
anger	ㄴㄴㄴ
neutral	가게
love	예버요 ㄷㄷ
neutral	긴장 풀고가요
neutral	오다 ㅋㅋㅋ.ㅋ
joy	ㅎㅇㅎㅇ
neutral	가게
anger	너 안산 송나벨 다 죽었네
neutral	전자녀
surprise	와우
joy	ㅋㅋㅋㅋㅋ
neutral	6
neutral	안개꽃
joy	너무 ㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	장모님 오다 주웠습니다
neutral	오나오아노안
